index,key,instruction,instruction_slug,level_id,sample_id
2707,002707,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,12
2708,002708,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,13
2709,002709,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,14
2710,002710,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,15
2711,002711,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,16
2712,002712,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,17
2713,002713,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,18
2714,002714,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,19
2715,002715,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,2
2716,002716,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,20
2717,002717,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,21
2718,002718,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,22
2719,002719,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,23
2720,002720,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,24
2721,002721,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,25
2722,002722,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,26
2723,002723,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,27
2724,002724,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,28
2725,002725,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,29
2726,002726,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,3
2727,002727,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,4
2728,002728,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,5
2729,002729,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,6
2730,002730,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,7
2731,002731,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,8
2732,002732,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,9
2733,002733,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,0
2734,002734,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,1
2735,002735,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,10
2736,002736,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,11
2737,002737,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,12
2738,002738,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,13
2739,002739,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,14
2740,002740,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,15
2741,002741,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,16
2742,002742,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,17
2743,002743,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,18
2744,002744,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,19
2745,002745,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,2
2746,002746,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,20
2747,002747,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,21
2748,002748,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,22
2749,002749,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,23
2750,002750,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,24
2751,002751,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,25
2752,002752,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,26
2753,002753,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,27
2754,002754,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,28
2755,002755,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,29
2756,002756,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,3
2757,002757,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,4
2758,002758,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,5
2759,002759,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,6
2760,002760,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,7
2761,002761,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,8
2762,002762,minimal wide path requiring almost no movement,minimal_wide_path_requiring_almost_no_movement,38,9
2763,002763,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,0
2764,002764,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,1
2765,002765,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,10
2766,002766,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,11
2767,002767,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,12
2768,002768,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,13
2769,002769,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,14
2770,002770,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,15
2771,002771,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,16
2772,002772,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,17
2773,002773,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,18
2774,002774,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,19
2775,002775,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,2
2776,002776,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,20
2777,002777,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,21
2778,002778,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,22
2779,002779,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,23
2780,002780,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,24
2781,002781,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,25
2782,002782,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,26
2783,002783,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,27
2784,002784,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,28
2785,002785,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,29
2786,002786,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,3
2787,002787,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,4
2788,002788,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,5
2789,002789,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,6
2790,002790,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,7
2791,002791,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,8
2792,002792,moderate path length along a narrow path,moderate_path_length_along_a_narrow_path,48,9
2793,002793,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,0
2794,002794,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,1
2795,002795,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,10
2796,002796,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,11
2797,002797,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,12
2798,002798,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,13
2799,002799,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,14
2800,002800,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,15
2801,002801,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,16
2802,002802,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,17
2803,002803,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,18
2804,002804,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,19
2805,002805,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,2
2806,002806,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,20
2807,002807,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,21
2808,002808,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,22
2809,002809,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,23
2810,002810,moderate path length along a wide path,moderate_path_length_along_a_wide_path,52,24
