key,instruction,level_id,sample_id,reward_enum,feature_name,sub_condition,condition_1,condition_2,condition_3,condition_4,condition_5
008348,a few small regions are present,348,000348,3,interactable_count,,,,0.0,,
008349,a few small regions are present,349,000349,3,interactable_count,,,,0.0,,
008350,a few small regions are present,350,000350,3,interactable_count,,,,0.0,,
008351,a few small regions are present,351,000351,3,interactable_count,,,,0.0,,
008352,a few small regions are present,352,000352,3,interactable_count,,,,0.0,,
008353,a few small regions are present,353,000353,3,interactable_count,,,,0.0,,
008354,a few small regions are present,354,000354,3,interactable_count,,,,0.0,,
008355,a few small regions are present,355,000355,3,interactable_count,,,,0.0,,
008356,a few small regions are present,356,000356,3,interactable_count,,,,0.0,,
008357,a few small regions are present,357,000357,3,interactable_count,,,,0.0,,
008358,a few small regions are present,358,000358,3,interactable_count,,,,0.0,,
008359,a few small regions are present,359,000359,3,interactable_count,,,,0.0,,
008360,a few small regions are present,360,000360,3,interactable_count,,,,0.0,,
008361,a few small regions are present,361,000361,3,interactable_count,,,,0.0,,
008362,a few small regions are present,362,000362,3,interactable_count,,,,0.0,,
008363,a few small regions are present,363,000363,3,interactable_count,,,,0.0,,
008364,a few small regions are present,364,000364,3,interactable_count,,,,0.0,,
008365,a few small regions are present,365,000365,3,interactable_count,,,,0.0,,
008366,a few small regions are present,366,000366,3,interactable_count,,,,0.0,,
008367,a few small regions are present,367,000367,3,interactable_count,,,,0.0,,
008368,a few small regions are present,368,000368,3,interactable_count,,,,0.0,,
008369,a few small regions are present,369,000369,3,interactable_count,,,,0.0,,
008370,a few small regions are present,370,000370,3,interactable_count,,,,0.0,,
008371,a few small regions are present,371,000371,3,interactable_count,,,,0.0,,
008372,a few small regions are present,372,000372,3,interactable_count,,,,0.0,,
008373,a few small regions are present,373,000374,3,interactable_count,,,,0.0,,
008374,a few small regions are present,374,000375,3,interactable_count,,,,0.0,,
008375,a few small regions are present,375,000376,3,interactable_count,,,,0.0,,
008376,a few small regions are present,376,000377,3,interactable_count,,,,0.0,,
008377,a few small regions are present,377,000378,3,interactable_count,,,,0.0,,
008378,a few small regions are present,378,000379,3,interactable_count,,,,0.0,,
008379,a few small regions are present,379,000380,3,interactable_count,,,,0.0,,
008380,a few small regions are present,380,000381,3,interactable_count,,,,0.0,,
008381,a few small regions are present,381,000382,3,interactable_count,,,,0.0,,
008382,a few small regions are present,382,000383,3,interactable_count,,,,0.0,,
008383,a few small regions are present,383,000384,3,interactable_count,,,,0.0,,
008384,a few small regions are present,384,000385,3,interactable_count,,,,0.0,,
008385,a few small regions are present,385,000386,3,interactable_count,,,,0.0,,
008386,a few small regions are present,386,000387,3,interactable_count,,,,0.0,,
008387,a linear bats pattern forms across the top,387,000448,3,interactable_count,,,,0.0,,
008388,a linear bats pattern forms across the top,388,000449,3,interactable_count,,,,0.0,,
008389,a linear bats pattern forms across the top,389,000450,3,interactable_count,,,,0.0,,
008390,a linear bats pattern forms across the top,390,000451,3,interactable_count,,,,0.0,,
008391,a linear bats pattern forms across the top,391,000452,3,interactable_count,,,,0.0,,
008392,a linear bats pattern forms across the top,392,000453,3,interactable_count,,,,0.0,,
008393,a linear bats pattern forms across the top,393,000454,3,interactable_count,,,,0.0,,
008394,a linear bats pattern forms across the top,394,000455,3,interactable_count,,,,0.0,,
008395,a linear bats pattern forms across the top,395,000456,3,interactable_count,,,,0.0,,
008396,a linear bats pattern forms across the top,396,000457,3,interactable_count,,,,0.0,,
008397,a linear bats pattern forms across the top,397,000458,3,interactable_count,,,,0.0,,
008398,a linear bats pattern forms across the top,398,000459,3,interactable_count,,,,0.0,,
008399,a linear bats pattern forms across the top,399,000460,3,interactable_count,,,,0.0,,
008400,a linear bats pattern forms across the top,400,000461,3,interactable_count,,,,0.0,,
008401,a linear bats pattern forms across the top,401,000462,3,interactable_count,,,,0.0,,
008402,a linear formation of bats appears on the left,402,000480,3,interactable_count,,,,0.0,,
008403,a linear formation of bats appears on the left,403,000481,3,interactable_count,,,,0.0,,
008404,a linear formation of bats appears on the left,404,000482,3,interactable_count,,,,0.0,,
008405,a linear formation of bats appears on the left,405,000483,3,interactable_count,,,,0.0,,
008406,a linear formation of bats appears on the left,406,000484,3,interactable_count,,,,0.0,,
008407,a linear formation of bats appears on the left,407,000485,3,interactable_count,,,,0.0,,
008408,a linear formation of bats appears on the left,408,000486,3,interactable_count,,,,0.0,,
008409,a linear formation of bats appears on the left,409,000487,3,interactable_count,,,,0.0,,
008410,a linear formation of bats appears on the left,410,000488,3,interactable_count,,,,0.0,,
008411,a linear formation of bats appears on the left,411,000489,3,interactable_count,,,,0.0,,
008412,a linear formation of bats appears on the left,412,000490,3,interactable_count,,,,0.0,,
008413,a linear formation of bats appears on the left,413,000491,3,interactable_count,,,,0.0,,
008414,a linear formation of bats appears on the left,414,000492,3,interactable_count,,,,0.0,,
008415,a linear formation of bats appears on the left,415,000493,3,interactable_count,,,,0.0,,
008416,a linear formation of bats appears on the left,416,000494,3,interactable_count,,,,0.0,,
008417,a linear formation of bats appears on the left,417,000495,3,interactable_count,,,,0.0,,
008418,a medium-length narrow path appears on the map,418,000512,3,interactable_count,,,,0.0,,
008419,a medium-length narrow path appears on the map,419,000513,3,interactable_count,,,,0.0,,
008420,a medium-length narrow path appears on the map,420,000514,3,interactable_count,,,,0.0,,
008421,a medium-length narrow path appears on the map,421,000515,3,interactable_count,,,,0.0,,
008422,a medium-length narrow path appears on the map,422,000516,3,interactable_count,,,,0.0,,
008423,a medium-length narrow path appears on the map,423,000517,3,interactable_count,,,,0.0,,
008424,a medium-length narrow path appears on the map,424,000518,3,interactable_count,,,,0.0,,
008425,a medium-length narrow path appears on the map,425,000519,3,interactable_count,,,,0.0,,
008426,a medium-length narrow path appears on the map,426,000520,3,interactable_count,,,,0.0,,
008427,a medium-length narrow path appears on the map,427,000521,3,interactable_count,,,,0.0,,
008428,a medium-length narrow path appears on the map,428,000522,3,interactable_count,,,,0.0,,
008429,a medium-length narrow path appears on the map,429,000523,3,interactable_count,,,,0.0,,
008430,a medium-length narrow path appears on the map,430,000524,3,interactable_count,,,,0.0,,
008431,a medium-length narrow path appears on the map,431,000525,3,interactable_count,,,,0.0,,
008432,a medium-length narrow path appears on the map,432,000526,3,interactable_count,,,,0.0,,
008433,a medium-length narrow path appears on the map,433,000527,3,interactable_count,,,,0.0,,
008434,a medium-length narrow path appears on the map,434,000528,3,interactable_count,,,,0.0,,
008435,a medium-length narrow path appears on the map,435,000529,3,interactable_count,,,,0.0,,
008436,a medium-length narrow path appears on the map,436,000530,3,interactable_count,,,,0.0,,
008437,a medium-length narrow path appears on the map,437,000531,3,interactable_count,,,,0.0,,
008438,a medium-length narrow path appears on the map,438,000532,3,interactable_count,,,,0.0,,
008439,a medium-length narrow path appears on the map,439,000533,3,interactable_count,,,,0.0,,
008440,a medium-length narrow path appears on the map,440,000534,3,interactable_count,,,,0.0,,
008441,a medium-length narrow path appears on the map,441,000535,3,interactable_count,,,,0.0,,
008442,a medium-length narrow path appears on the map,442,000536,3,interactable_count,,,,0.0,,
008443,a medium-length narrow path appears on the map,443,000537,3,interactable_count,,,,0.0,,
008444,a medium-length narrow path appears on the map,444,000538,3,interactable_count,,,,0.0,,
008445,a medium-length wide path appears on the map,445,000539,3,interactable_count,,,,0.0,,
008446,a medium-length wide path appears on the map,446,000540,3,interactable_count,,,,0.0,,
008447,a medium-length wide path appears on the map,447,000541,3,interactable_count,,,,0.0,,
008448,a medium-length wide path appears on the map,448,000542,3,interactable_count,,,,0.0,,
008449,a medium-length wide path appears on the map,449,000543,3,interactable_count,,,,0.0,,
008450,a medium-length wide path appears on the map,450,000544,3,interactable_count,,,,0.0,,
008451,a medium-length wide path appears on the map,451,000545,3,interactable_count,,,,0.0,,
008452,a medium-length wide path appears on the map,452,000546,3,interactable_count,,,,0.0,,
008453,a medium-length wide path appears on the map,453,000547,3,interactable_count,,,,0.0,,
008454,a medium-length wide path appears on the map,454,000548,3,interactable_count,,,,0.0,,
008455,a medium-length wide path appears on the map,455,000549,3,interactable_count,,,,0.0,,
008456,a medium-length wide path appears on the map,456,000550,3,interactable_count,,,,0.0,,
008457,a medium-length wide path appears on the map,457,000551,3,interactable_count,,,,0.0,,
008458,a medium-length wide path appears on the map,458,000552,3,interactable_count,,,,0.0,,
008459,a medium-length wide path appears on the map,459,000553,3,interactable_count,,,,0.0,,
008460,a medium-length wide path appears on the map,460,000554,3,interactable_count,,,,0.0,,
008461,a medium-length wide path appears on the map,461,000555,3,interactable_count,,,,0.0,,
008462,a medium-length wide path appears on the map,462,000556,3,interactable_count,,,,0.0,,
008463,a medium-length wide path appears on the map,463,000557,3,interactable_count,,,,0.0,,
008464,a medium-length wide path appears on the map,464,000558,3,interactable_count,,,,0.0,,
008465,a medium-length wide path appears on the map,465,000559,3,interactable_count,,,,0.0,,
008466,a medium-length wide path appears on the map,466,000560,3,interactable_count,,,,0.0,,
008467,a medium-length wide path appears on the map,467,000561,3,interactable_count,,,,0.0,,
008468,a medium-length wide path appears on the map,468,000562,3,interactable_count,,,,0.0,,
008469,a medium-length wide path appears on the map,469,000563,3,interactable_count,,,,0.0,,
008470,a medium-length wide path appears on the map,470,000564,3,interactable_count,,,,0.0,,
008471,a medium-length wide path appears on the map,471,000565,3,interactable_count,,,,0.0,,
008472,a medium-length wide path appears on the map,472,000566,3,interactable_count,,,,0.0,,
008473,a medium-length wide path appears on the map,473,000567,3,interactable_count,,,,0.0,,
008474,a medium-length wide path appears on the map,474,000568,3,interactable_count,,,,0.0,,
008475,a medium-length wide path appears on the map,475,000569,3,interactable_count,,,,0.0,,
008476,a medium-length wide path appears on the map,476,000570,3,interactable_count,,,,0.0,,
008477,a medium-length wide path appears on the map,477,000571,3,interactable_count,,,,0.0,,
008478,a medium-length wide path appears on the map,478,000572,3,interactable_count,,,,0.0,,
008479,a moderate amount of large regions exist,479,000573,3,interactable_count,,,,0.0,,
008480,a moderate amount of large regions exist,480,000574,3,interactable_count,,,,0.0,,
008481,a moderate amount of large regions exist,481,000575,3,interactable_count,,,,0.0,,
008482,a moderate amount of large regions exist,482,000576,3,interactable_count,,,,0.0,,
008483,a moderate amount of large regions exist,483,000577,3,interactable_count,,,,0.0,,
008484,a moderate amount of large regions exist,484,000578,3,interactable_count,,,,0.0,,
008485,a moderate amount of large regions exist,485,000579,3,interactable_count,,,,0.0,,
008486,a moderate amount of large regions exist,486,000580,3,interactable_count,,,,0.0,,
008487,a moderate amount of large regions exist,487,000581,3,interactable_count,,,,0.0,,
008488,a moderate amount of large regions exist,488,000582,3,interactable_count,,,,0.0,,
008489,a moderate amount of large regions exist,489,000583,3,interactable_count,,,,0.0,,
008490,a moderate amount of large regions exist,490,000584,3,interactable_count,,,,0.0,,
008491,a moderate amount of large regions exist,491,000585,3,interactable_count,,,,0.0,,
